num,x,y
2440,128.6721216,35.98690676
2441,128.6820207,35.98931084
2442,128.7119332,35.98747675
2443,128.7094079,35.99145846
2444,128.6641625,35.96344427
2445,128.740797,35.96536212
2446,128.6837889,35.99221613
2447,128.6836582,35.97714871
2448,128.6889243,35.98496402
2449,128.6685108,35.95576672
2450,128.6697014,35.9554434
2451,128.6574781,35.98785744
2452,128.6754984,35.95190726
2453,128.6653751,35.96163067
2454,128.6530825,35.98276194
2455,128.6564559,35.97966428
2456,128.7190528,35.96301273
2457,128.7192323,35.96700886
2458,128.7131592,35.95461796
2459,128.7101358,35.95272733
2460,128.7070167,35.96799314
2461,128.6350186,35.97442689
2462,128.6377653,35.9520369
2463,128.6376711,35.97349641
2464,128.633788,35.97354936
2465,128.6984491,35.95946649
2466,128.6955974,35.95227314
2467,128.7020471,35.97883298
2468,128.7338953,35.95891042
2469,128.6960171,35.96162209
2470,128.6960666,35.96296597
2471,128.7051661,35.98648254
2472,128.704772,35.99238157
2473,128.6977692,35.96586485
2474,128.7402507,35.87243283
2475,128.7232438,35.96481821
2476,128.6179604,35.99434813
2477,128.6305957,35.98828193
2478,128.62877,35.98947934
2479,128.6324116,35.98296134
2480,128.633336,35.98038071
2481,128.7019745,35.9638739
2482,128.6985278,35.96054846
2483,128.6375349,35.93725918
2484,128.7614287,35.88916881
2485,128.7004296,35.99128914
2486,128.7073667,35.94575034
2487,128.6775035,35.98696064
2488,128.6926466,35.95377352
2489,128.6921557,35.95471425
2490,128.6232454,35.99390159
2491,128.6152312,35.9961836
2492,128.6208762,35.99318365
2493,128.6158722,35.99738534
2494,128.7381613,35.87752756
2495,128.6470201,35.94927331
2496,128.7007576,35.98906033
2497,128.6830088,35.98903199
2498,128.7370385,35.86375273
2499,128.6737908,35.96148388
2500,128.6754883,35.95882614
2501,128.6776316,35.97219464
2502,128.6765555,35.97359194
2503,128.7341073,35.86299927
2504,128.686233,35.89853724
2505,128.7457541,35.86207979
2506,128.7393151,35.86325627
2507,128.681802,35.97370452
2508,128.7066658,35.97509056
2509,128.7301113,35.98982566
2510,128.6344319,35.98057605
2511,128.6416324,35.97803688
2512,128.6380948,35.97837634
2513,128.7320093,35.95962194
2514,128.6976737,35.98795103
2515,128.7624918,35.88337112
2516,128.7616051,35.87935056
2517,128.7635412,35.88864115
2518,128.6869399,35.89962514
2519,128.7193165,35.95997473
2520,128.6791492,35.97196748
2521,128.6876976,35.96408009
2522,128.6784189,35.95496594
2523,128.6821538,35.96886181
2524,128.6968042,35.9870861
2525,128.6727134,35.94988532
2526,128.7147447,35.95329095
2527,128.7129982,35.95636704
2528,128.7276367,35.99089465
2529,128.7216732,35.98615957
2530,128.6440403,35.94093936
2531,128.642448,35.98623316
2532,128.7081597,35.95544544
2533,128.6545534,35.96952771
2534,128.6776818,35.95759072
2535,128.6599178,35.99855371
2536,128.7033978,35.96968479
2537,128.7207231,35.96176952
2538,128.7036191,35.95068918
2539,128.642018,35.98321161
2540,128.6700999,35.99452389
2541,128.687026,35.86542983
2542,128.7044826,35.87113199
2543,128.6737787,35.98611236
2544,128.7321292,35.87668091
2545,128.7305308,35.87741693
2546,128.7329942,35.88634673
2547,128.7173411,35.88438331
2548,128.6832131,35.87408654
2549,128.6839296,35.87039189
2550,128.6935974,35.8594884
2551,128.6314152,35.98932186
2552,128.7356921,35.87109901
2553,128.6858947,35.96146165
2554,128.6785294,35.95664505
2555,128.6799913,35.95552272
2556,128.7194684,35.95205538
2557,128.732663,35.88160861
2558,128.6358633,35.97867161
2559,128.7187705,35.88451941
2560,128.7139951,35.8761207
2561,128.7194941,35.88611636
2562,128.6878551,35.89082352
2563,128.6918111,35.9024693
2564,128.7013658,35.99020938
2565,128.7021989,35.99195441
2566,128.6328706,35.96821672
2567,128.6972746,35.89742984
2568,128.6840826,35.89994867
2569,128.7210331,35.86416613
2570,128.7088569,35.87366767
2571,128.6822988,35.97642105
2572,128.6829024,35.89746129
2573,128.6817312,35.89825433
2574,128.691491,35.88008179
2575,128.6802593,35.87691343
2576,128.7296253,35.86810153
2577,128.7123894,35.86399009
2578,128.7075021,35.85933859
2579,128.7184726,35.86614804
2580,128.6681118,35.96430875
2581,128.6679648,35.96084013
2582,128.7453422,35.96487785
2583,128.6610202,35.96779891
2584,128.6337582,35.96599816
2585,128.6336782,35.96709203
2586,128.7129035,35.95872247
2587,128.6208383,35.98891081
2588,128.6987943,35.96533436
2589,128.6945535,35.97267069
2590,128.6366243,35.98196094
2591,128.6325169,35.97333651
2592,128.6328109,35.96987398
2593,128.6870159,35.95977171
2594,128.6234276,35.99699626
2595,128.6423583,35.99579185
2596,128.6733774,35.98516563
2597,128.6999373,35.95378627
2598,128.667845,35.95796463
2599,128.7056077,35.87310569
2600,128.6593486,35.97152261
2601,128.6595128,35.95651911
2602,128.6603101,35.97204892
2603,128.7228836,35.87206911
2604,128.6783396,35.87994444
2605,128.7148084,35.95058712
2606,128.629151,35.98255334
2607,128.6908126,35.89132424
2608,128.728744,35.95589308
2609,128.6492567,35.98101031
2610,128.6417044,35.97516304
2611,128.6345787,35.98942567
2612,128.6391789,35.98761818
2613,128.7055436,35.96266488
2614,128.6543121,35.9820423
2615,128.6613936,35.98835181
2616,128.7577489,35.87139521
2617,128.7490888,35.8651812
2618,128.7488796,35.86719068
2619,128.7467206,35.86602428
2620,128.7581559,35.88324202
2621,128.7598098,35.87799317
2622,128.6929095,35.86958995
2623,128.6308706,35.96987517
2624,128.6285972,35.9808326
2625,128.6836811,35.86597471
2626,128.6664196,35.96012806
2627,128.6856732,35.86751576
2628,128.7116349,35.95817346
2629,128.7366016,35.88362944
2630,128.7321932,35.88318563
2631,128.6283676,35.94740383
2632,128.7200476,35.90537961
2633,128.7189885,35.88817526
2634,128.7257956,35.88562999
2635,128.709599,35.95537038
2636,128.7061135,35.96503424
2637,128.7066328,35.9592587
2638,128.6954299,35.87559152
2639,128.7611099,35.87161419
2640,128.7565893,35.87003521
2641,128.6897165,35.89491302
2642,128.68551,35.896247
2643,128.643828,35.96398739
2644,128.677225,35.94823209
2645,128.7408381,35.85383985
2646,128.7423848,35.86739445
2647,128.7364402,35.87996838
2648,128.7288507,35.86212255
2649,128.7320996,35.86417833
2650,128.7590038,35.88428983
2651,128.7563638,35.87434114
2652,128.7596467,35.87237058
2653,128.7459133,35.87456517
2654,128.7101972,35.88632277
2655,128.6821407,35.88859052
2656,128.6832816,35.89196974
2657,128.6830296,35.87791353
2658,128.7186729,35.88221902
2659,128.7182259,35.88120808
2660,128.7071218,35.88172811
2661,128.7323087,35.88429298
2662,128.7276304,35.95405187
2663,128.7252607,35.91102246
2664,128.7335056,35.88360088
2665,128.6808643,35.87575891
2666,128.6416718,35.97967537
2667,128.7530265,35.85919744
2668,128.7601669,35.87078888
2669,128.7101564,35.88373181
2670,128.7058758,35.87620185
2671,128.7082462,35.88165739
2672,128.7043126,35.86846428
2673,128.6262362,35.98516193
2674,128.7357607,35.88104907
2675,128.7234043,35.91207693
2676,128.7194698,35.91069509
2677,128.7252325,35.91377254
2678,128.7276131,35.87016493
2679,128.7081103,35.8781152
2680,128.7318379,35.8865332
2681,128.730988,35.87634594
2682,128.7089944,35.8843475
2683,128.7159711,35.88139115
2684,128.6940501,35.87881998
2685,128.695336,35.88387369
2686,128.6500891,35.94604102
2687,128.7233634,35.90928964
2688,128.7102191,35.8821349
2689,128.70947,35.87630597
2690,128.731221,35.87980388
2691,128.6980221,35.87748137
2692,128.708036,35.88544676
2693,128.7277378,35.88026288
2694,128.754453,35.86862501
2695,128.6391169,36.00663218
2696,128.7032218,35.95228467
2697,128.6311179,35.94650128
2698,128.7363502,35.96129812
2699,128.7549101,35.87746636
2700,128.6467915,35.97946082
2701,128.6456161,35.97779963
2702,128.7150722,35.87612916
2703,128.7038793,35.85893312
2704,128.7098072,35.87168319
2705,128.7207447,35.87351525
2706,128.6334405,35.94344489
2707,128.7186662,35.87511201
2708,128.7151061,35.88277213
2709,128.7552909,35.88189268
2710,128.7007634,35.8694572
2711,128.7552743,35.86155676
2712,128.7588519,35.86979332
2713,128.747702,35.86314903
2714,128.7435547,35.87308726
2715,128.7035062,35.87693719
2716,128.7182627,35.91163102
2717,128.7295111,35.91710361
2718,128.7105545,35.95181478
2719,128.7301,35.96038224
2720,128.6925185,35.878715
2721,128.7023928,35.89168348
2722,128.7402389,35.87771066
2723,128.7125644,35.88787772
2724,128.716056,35.88813606
2725,128.6972645,35.88682519
2726,128.6227917,35.98665806
2727,128.7184143,35.90523074
2728,128.7595858,35.88095625
2729,128.7598143,35.88501627
2730,128.7598143,35.87373716
2731,128.6987145,35.88948977
2732,128.6762139,35.97465449
2733,128.729972,35.97036589
2734,128.7514482,35.87588115
2735,128.6984994,35.89189751
2736,128.6858111,35.8805108
2737,128.7008612,35.8817987
2738,128.6885572,35.88659955
2739,128.685649,35.87305904
2740,128.7416948,35.86415991
2741,128.7405706,35.86394475
2742,128.742555,35.8843087
2743,128.75511,35.873633
2744,128.7611708,35.86882471
2745,128.7586988,35.88602291
2746,128.6973642,35.89432802
2747,128.7444429,35.85639563
2748,128.7453318,35.86335685
2749,128.7594945,35.87967123
2750,128.6929125,35.87777172
2751,128.7207761,35.88415885
2752,128.7310909,35.87443607
2753,128.6509041,35.94963566
2754,128.7101969,35.89007518
2755,128.6984526,35.95297677
2756,128.6962761,35.92697985
2757,128.6993292,35.9375471
2758,128.6968973,35.92784643
2759,128.6804425,35.95113799
2760,128.7005723,35.87647465
2761,128.6857175,35.97159476
2762,128.7187357,35.88018327
2763,128.7292373,35.86543299
2764,128.6871449,35.96182275
2765,128.7473319,35.86753608
2766,128.6732054,35.97392845
2767,128.6849218,35.87663624
2768,128.7047091,35.87882034
2769,128.7158146,35.88969448
2770,128.700135,35.87800219
2771,128.708886,35.88040246
2772,128.7345948,35.88208528
2773,128.7074868,35.89084466
2774,128.7059076,35.88364996
2775,128.7069594,35.88487875
2776,128.753714,35.85783898
2777,128.6877885,35.86286438
2778,128.6845392,35.86736759
2779,128.754216,35.85926018
2780,128.7023638,35.87693788
2781,128.7528331,35.87400879
2782,128.6901108,35.96235344
2783,128.7172699,35.90527794
2784,128.7259735,35.92472286
2785,128.7247792,35.92203994
2786,128.7194246,35.90778574
2787,128.7210592,35.90495745
2788,128.6971383,35.87684047
2789,128.640472,36.00250458
2790,128.6427209,36.00165606
2791,128.7517456,35.88460635
2792,128.7457511,35.87791249
2793,128.749181,35.89152168
2794,128.7414449,35.88203689
2795,128.7464224,35.87551131
2796,128.6643434,35.97188607
2797,128.7438094,35.90051555
2798,128.6676215,35.97633044
2799,128.6944235,35.95513572
2800,128.7163481,35.90416105
2801,128.7013336,35.87789374
2802,128.7076462,35.89490737
2803,128.7364467,35.88656708
2804,128.6827701,35.88631258
2805,128.65119,35.88257544
2806,128.7081309,35.86698035
2807,128.7313536,35.86896777
2808,128.7317962,35.86800669
2809,128.7311659,35.86553536
2810,128.7323146,35.86928952
2811,128.6317138,35.97863464
2812,128.6753648,35.95080212
2813,128.7334574,35.8670536
2814,128.6473432,35.94240538
2815,128.7106066,35.87861443
2816,128.7096263,35.87524628
2817,128.7163242,35.88270815
2818,128.7075821,35.8638889
2819,128.6768421,35.8829778
2820,128.7140695,35.9595603
2821,128.7256417,35.95705977
2822,128.7249527,35.95525616
2823,128.6658816,35.97287075
2824,128.7440876,35.87789742
2825,128.715527,35.87779127
2826,128.6966043,35.86573512
2827,128.72048,35.86546429
2828,128.6735761,35.9530672
2829,128.7305934,35.86020736
2830,128.7439419,35.86855213
2831,128.6860506,35.86865804
2832,128.7083671,35.89235752
2833,128.7044558,35.89587715
2834,128.7216078,35.86507298
2835,128.7525842,35.87021643
2836,128.698585,35.86788623
2837,128.7237802,35.86878161
2838,128.7612137,35.88659007
2839,128.72797,35.86800232
2840,128.6688163,35.95744824
2841,128.7289098,35.97086867
2842,128.728726,35.96918062
2843,128.7260837,35.91451607
2844,128.7266889,35.91355965
2845,128.7277091,35.91487027
2846,128.6920621,35.87365556
2847,128.7196323,35.87387786
2848,128.7310698,35.91884973
2849,128.7018817,35.88166955
2850,128.7022649,35.89497644
2851,128.701722,35.88677459
2852,128.7082038,35.86083839
2853,128.7255452,35.86720226
2854,128.7026559,35.87300833
2855,128.7183066,35.86896463
2856,128.7091464,35.86952684
2857,128.7298948,35.86454124
2858,128.691813,35.88423647
2859,128.6902191,35.88969936
2860,128.7361513,35.88265411
2861,128.7281637,35.91626622
2862,128.7335653,35.86560638
2863,128.7193736,35.88711549
2864,128.7226229,35.86856482
2865,128.6893427,35.89178296
2866,128.7233513,35.86975856
2867,128.6884432,35.89374294
2868,128.7103276,35.89330994
2869,128.7558858,35.86886899
2870,128.6859547,35.88499162
2871,128.7496425,35.85776935
2872,128.6947519,35.93547873
2873,128.6900182,35.93834476
2874,128.7064461,35.87963948
2875,128.738004,35.96190284
2876,128.7255617,35.87202408
2877,128.7175007,35.88261891
2878,128.6878207,35.96087533
2879,128.7067022,35.86857641
2880,128.6858211,35.89478737
2881,128.7171654,35.88101499
2882,128.7153117,35.98743142
2883,128.6680811,35.87687036
2884,128.6658589,35.9986131
2885,128.7368523,35.96234268
2886,128.6733679,35.99066737
2887,128.7222512,35.95403764
2888,128.6695914,35.87470071
2889,128.6728704,35.8748238
2890,128.6607968,35.98588321
2891,128.672182,35.8838793
2892,128.634241,35.98727306
2893,128.6867295,35.95725463
2894,128.6737272,35.87987521
2895,128.7398545,35.85267815
2896,128.6824304,35.96780438
2897,128.6921242,35.94951843
2898,128.7245412,35.96657962
2899,128.6989744,35.86924414
2900,128.7103855,35.96558514
2901,128.6950151,35.86807101
2902,128.6635169,35.88142326
2903,128.6710213,35.87792878
2904,128.6813244,35.95373863
2905,128.6693429,35.87670074
2906,128.6585823,35.88611726
2907,128.7322987,35.86693921
2908,128.7224885,35.87513558
2909,128.7247041,35.888205
2910,128.7124832,35.88056477
2911,128.6162146,35.98700479
2912,128.6455281,35.93924564
2913,128.7009074,35.86056685
2914,128.6847878,35.86303252
2915,128.7350502,35.87911689
2916,128.7316404,35.88175405
2917,128.6715825,35.95602372
2918,128.7391465,35.8608534
2919,128.6743436,35.98259253
2920,128.6904665,35.98282632
2921,128.6466838,35.94100969
2922,128.7021487,35.97351436
2923,128.7122424,35.88175516
2924,128.6948855,35.98910978
2925,128.6928816,35.97234926
2926,128.6197498,35.98321866
2927,128.6906067,35.94776126
2928,128.6570908,35.95666215
2929,128.7060695,35.96610709
2930,128.7025749,35.96673098
2931,128.6565489,35.97025539
2932,128.7036482,35.96565169
2933,128.6950628,35.86437421
2934,128.6818611,35.87316005
2935,128.6975736,35.98383685
2936,128.6223144,35.99334283
2937,128.7111539,35.95438454
2938,128.7188325,35.88329815
2939,128.6731112,35.98178536
2940,128.7109826,35.87054533
2941,128.7002838,35.86501897
2942,128.6600526,35.95915806
2943,128.6882252,35.96505854
2944,128.6351802,35.97983637
2945,128.7361206,35.86774204
2946,128.7013298,35.88995172
2947,128.7074084,35.95734848
2948,128.6326286,35.97088289
2949,128.707638,35.87707429
2950,128.7047019,35.9519241
2951,128.7049752,35.96644768
2952,128.7427092,35.96758402
2953,128.6318316,35.98032672
2954,128.6444671,35.98238463
2955,128.6472286,35.97809463
2956,128.7201867,35.88787991
2957,128.6955315,35.87062291
2958,128.690888,35.88862859
2959,128.7148461,35.89734954
2960,128.7121414,35.88616742
2961,128.7085645,35.86213257
2962,128.7300508,35.87452426
2963,128.6972376,35.86670069
2964,128.6838401,35.88974247
2965,128.7174882,35.8643106
2966,128.6999486,35.93175488
2967,128.7316872,35.94966974
2968,128.6881242,35.86930202
2969,128.7106941,35.87473179
2970,128.7010614,35.87042951
2971,128.7159259,35.86573267
2972,128.6978992,35.88108859
2973,128.7135504,35.86533148
2974,128.7117882,35.86525933
2975,128.6954628,35.94058807
2976,128.696563,35.93129358
2977,128.6982208,35.92960177
2978,128.7333224,35.87979499
2979,128.7338658,35.88558458
2980,128.7104353,35.86752856
2981,128.6862186,35.86395539
2982,128.7189075,35.87212398
2983,128.7146479,35.86300578
2984,128.6967247,35.86779711
2985,128.7021854,35.86057604
2986,128.6994779,35.87706245
2987,128.7170734,35.87416316
2988,128.687899,35.87186666
2989,128.7277934,35.86650346
2990,128.7226914,35.93805269
2991,128.6173686,35.88213507
2992,128.6996317,35.92866509
2993,128.7013638,35.93422722
2994,128.7269228,35.87458733
2995,128.6245617,35.87814878
2996,128.6930668,35.88477891
2997,128.6924264,35.89280159
2998,128.7018695,35.86306819
2999,128.6894276,35.87057152
3000,128.7077213,35.87088007
3001,128.619762,35.87970262
3002,128.7339124,35.8812909
3003,128.6923225,35.89038976
3004,128.7356667,35.88425792
3005,128.7308979,35.8710388
3006,128.6872177,35.8946286
3007,128.6870987,35.88078665
3008,128.7310981,35.98733221
3009,128.6553732,35.98186941
3010,128.6746935,35.98842334
3011,128.7311895,35.8888484
3012,128.7255282,35.8755789
3013,128.6845063,35.99315493
3014,128.6429858,35.97812965
3015,128.6811586,35.98465521
3016,128.6599659,35.97026655
3017,128.6632823,35.96791583
3018,128.7503633,35.86826942
3019,128.7332172,35.94993248
3020,128.7031894,35.89354541
3021,128.6863122,35.98602226
3022,128.66552,35.97191997
3023,128.6123797,35.99394077
3024,128.6610802,35.94336046
3025,128.6342017,35.93855526
3026,128.6330519,35.97843332
3027,128.6852602,35.97277258
3028,128.6617113,35.97081896
3029,128.6661061,35.97412
3030,128.6285782,35.97929876
3031,128.7417306,35.87513716
3032,128.6296225,35.98588523
3033,128.7001053,35.8903555
3034,128.6816437,35.96714888
3035,128.644828,35.95657702
3036,128.6740104,35.95979173
3037,128.7012887,35.96061261
3038,128.6975406,35.96380335
3039,128.7528492,35.87257486
3040,128.7129152,35.95130611
3041,128.6347958,35.9628222
3042,128.6384097,35.98332251
3043,128.6960805,35.9859198
3044,128.7201741,35.95329079
3045,128.6783879,35.98845811
3046,128.7072786,35.86606449
3047,128.6190478,35.87819824
3048,128.6158805,35.88317366
3049,128.6913433,35.93457079
3050,128.6483425,35.88390644
3051,128.626971,35.89114948
3052,128.6151755,35.87834096
3053,128.6942937,35.93386775
3054,128.6849771,35.94105782
3055,128.6914749,35.94215735
3056,128.6175756,35.87955339
3057,128.6952011,35.9289404
3058,128.6271479,35.8822698
3059,128.6232034,35.87831666
3060,128.6225096,35.87758497
3061,128.7046366,35.93957716
3062,128.7130178,35.89461598
3063,128.6392174,35.90565041
3064,128.6294493,35.87914862
3065,128.6341761,35.8915094
3066,128.712443,35.86865392
3067,128.6305001,35.87973486
3068,128.7218581,35.86773867
3069,128.6456607,35.91138323
3070,128.6403502,35.90844453
3071,128.6465731,35.90555034
3072,128.6461167,35.93027707
3073,128.6503116,35.92075598
3074,128.69316800000001,35.87154062
3075,128.7072158,35.8673856
3076,128.6476777,35.90700587
3077,128.6358287,35.89677988
3078,128.6400286,35.90952894
3079,128.6638105,35.96245956
3080,128.6391615,35.91386766
3081,128.6403578,35.91211501
3082,128.6414605,35.90047825
3083,128.6841691,35.95248361
3084,128.6844449,35.89586474
3085,128.7324971,35.86592644
3086,128.7337196,35.87825566
3087,128.7203703,35.91732094
3088,128.6775064,35.8822152
3089,128.7416027,35.87619239
3090,128.7298901,35.91612953
3091,128.6965498,35.88917693
3092,128.7600399,35.88384624
3093,128.6193541,35.99455051
3094,128.75534,35.87242601
3095,128.6462271,35.98617603
3096,128.7042286,35.94517167
3097,128.6868806,35.98870754
3098,128.7089881,35.90093542
3099,128.6846071,35.86538413
3100,128.7144987,35.87476498
3101,128.7000797,35.89900412
3102,128.7163583,35.8802687
3103,128.7002755,35.88602521
3104,128.7039965,35.95437988
3105,128.7412563,35.96643238
3106,128.7350109,35.95770697
3107,128.728578,35.88121942
3108,128.71667,35.95775809
3109,128.7462257,35.86999435
3110,128.7049654,35.93439733
3111,128.7162749,35.87592792
3112,128.7086296,35.96122592
3113,128.720874,35.88673315
3114,128.6866743,35.89567319
3115,128.6383026,35.91835678
3116,128.7024466,35.87571528
3117,128.6799159,35.96968534
3118,128.7286131,35.87956349
3119,128.7282279,35.87627211
3120,128.6922141,35.89148556
3121,128.7297786,35.87625369
3122,128.707812,35.88062122
3123,128.7038619,35.88862202
3124,128.7085448,35.89444004
3125,128.6450134,35.98114503
3126,128.7054622,35.96004816
3127,128.6985442,35.893136
3128,128.6947453,35.88018432
3129,128.7066644,35.85991399
3130,128.6245227,35.99282931
3131,128.6979288,35.89877759
3132,128.7019551,35.9581972
3133,128.7054212,35.89346616
3134,128.7229748,35.86568318
3135,128.6965362,35.94192572
3136,128.6928998,35.88588233
3137,128.6919976,35.89403189
3138,128.7222638,35.88499309
3139,128.6872386,35.88631273
3140,128.6304968,35.94454723
3141,128.7527606,35.860504
3142,128.7433901,35.86994745
3143,128.7256796,35.96481753
3144,128.6890794,35.89712781
3145,128.7175912,35.87979135
3146,128.7278661,35.96798772
3147,128.7595062,35.86674783
3148,128.6884171,35.8824473
3149,128.7224202,35.96632372
3150,128.724881,35.95153068
3151,128.7618,35.88419227
3152,128.6694789,35.95279172
3153,128.6659018,35.96710576
3154,128.7285565,35.87058343
3155,128.684718,35.87993415
3156,128.7160873,35.88706551
3157,128.6851126,35.93942648
3158,128.6964407,35.87511323
3159,128.6162645,35.87900056
3160,128.6872845,35.93259386
3161,128.7227828,35.93479123
3162,128.722799,35.93315808
3163,128.7093167,35.89659006
3164,128.7231952,35.91840809
3165,128.6407099,35.94616037
3166,128.7213987,35.87978964
3167,128.7236392,35.88156167
3168,128.7572064,35.88279813
3169,128.7101417,35.88010247
3170,128.7348497,35.86512805
3171,128.6309124,35.94317286
3172,128.7603463,35.87901205
3173,128.719404,35.87693522
3174,128.687735,35.88973026
3175,128.6346068,35.8774562
3176,128.7105054,35.87574469
3177,128.7060619,35.95036183
3178,128.7135074,35.87109989
3179,128.6908934,35.87348603
3180,128.6862987,35.8622792
3181,128.6885803,35.93553146
3182,128.6867583,35.87180455
3183,128.7035012,35.86366182
3184,128.6856344,35.86480732
3185,128.7201682,35.86773191
3186,128.6893899,35.87199525
3187,128.6216271,35.8900242
3188,128.7232072,35.87775997
3189,128.7069634,35.86131573
3190,128.7091282,35.89557794
3191,128.7099036,35.89125843
3192,128.6336902,35.88230237
3193,128.6870483,35.88801796
3194,128.639205,35.88342619
3195,128.6841727,35.94203979
3196,128.6901298,35.88727477
3197,128.7182064,35.93253687
3198,128.6974339,35.9360109
3199,128.7030093,35.93793948
3200,128.7147391,35.89615379
3201,128.6520382,35.87968803
3202,128.7280917,35.92505751
3203,128.7172241,35.86873347
3204,128.6205692,35.88234459
3205,128.6978929,35.87317721
3206,128.7204311,35.87083726
3207,128.7142388,35.93398125
3208,128.7040718,35.93164321
3209,128.6251799,35.89047967
3210,128.6372079,35.88074717
3211,128.6142906,35.87743469
3212,128.5639557,35.88303993
3213,128.562048,35.88238195
3214,128.6448129,35.98823687
3215,128.6529953,35.92084393
3216,128.6425994,35.88177882
3217,128.6371139,35.91532731
3218,128.6402556,35.89969419
3219,128.6374843,35.92857521
3220,128.7212516,35.96465907
3221,128.6363749,35.92438948
3222,128.6609555,35.91453862
3223,128.6391789,35.91105798
3224,128.7095331,35.92380159
3225,128.5705577,35.8840339
3226,128.7524509,35.86758284
3227,128.6186674,35.88201314
3228,128.6470701,35.91990878
3229,128.7006325,35.92385523
3230,128.6608096,35.91571782
3231,128.6379953,35.91940683
3232,128.6885047,35.90369866
3233,128.7344864,35.86200199
3234,128.6429038,35.90680268
3235,128.6405602,35.92566675
3236,128.6701248,35.92304234
3237,128.5340911,35.8831587
3238,128.6772924,35.90653651
3239,128.6661603,35.9183846
3240,128.5344036,35.8787771
3241,128.7395821,35.86430208
3242,128.6774222,35.9088672
3243,128.6816888,35.90892365
3244,128.6753622,35.88205949
3245,128.5324952,35.88301876
3246,128.6759031,35.90785783
3247,128.6526091,35.88569199
3248,128.6742067,35.89897247
3249,128.6946627,35.90158317
3250,128.6935105,35.90357717
3251,128.5706521,35.86285604
3252,128.6748518,35.90968563
3253,128.6505376,35.88510238
3254,128.5525854,35.8729166
3255,128.6222069,35.9903389
3256,128.6910974,35.8971381
3257,128.567263,35.88374312
3258,128.6456755,35.92784087
3259,128.6842912,35.92497963
3260,128.7061166,35.92612914
3261,128.5678524,35.87604335
3262,128.5522603,35.8792142
3263,128.708774,35.93455625
3264,128.6335474,35.88787229
3265,128.672199,35.92604419
3266,128.7191174,35.8892156
3267,128.732736,35.88801481
3268,128.59492,35.8447363
3269,128.6315656,35.87935001
3270,128.5664561,35.83725577
3271,128.6213682,35.87239384
3272,128.720429,35.88938644
3273,128.6714889,35.934391
3274,128.6273729,35.99108386
3275,128.6824969,35.91091297
3276,128.6772576,35.8781412
3277,128.6752252,35.90181277
3278,128.6886972,35.90483105
3279,128.5225556,35.9124258
3280,128.6824656,35.90746829
3281,128.6877624,35.93678886
3282,128.7138477,35.86661599
3283,128.6606808,35.87679269
3284,128.6250068,35.87545156
3285,128.6667456,35.88141848
3286,128.6355908,35.90535875
3287,128.7038828,35.91879833
3288,128.6466845,35.93324201
3289,128.638715,35.90451419
3290,128.6648403,35.91442791
3291,128.6134394,35.99576883
3292,128.71214,35.96890193
3293,128.6806723,36.008178
3294,128.5467041,35.87140304
3295,128.621332,35.88331665
3296,128.7401139,35.8625988
3297,128.6452358,35.92953921
3298,128.6436855,35.88050453
3299,128.5645948,35.86368401
3300,128.5666251,35.87732266
3301,128.5521671,35.89123586
3302,128.6450227,35.88449276
3303,128.5759871,35.8629936
3304,128.5570529,35.86586652
3305,128.5676587,35.86689856
3306,128.5603654,35.86751651
3307,128.562341,35.86747265
3308,128.5655545,35.86583398
3309,128.5628648,35.86380759
3310,128.5718962,35.86866288
3311,128.5731226,35.86863007
3312,128.576648,35.86900931
3313,128.5572497,35.87385479
3314,128.553487,35.8672041
3315,128.5692107,35.87413851
3316,128.5625265,35.87059531
3317,128.5711636,35.86417392
3318,128.5743265,35.87261463
3319,128.5707704,35.86867407
3320,128.5662455,35.86969922
3321,128.5670725,35.86833142
3322,128.5547956,35.86007472
3323,128.5539771,35.86086208
3324,128.5539168,35.86922448
3325,128.5677626,35.88204022
3326,128.5529502,35.86992851
3327,128.5594383,35.86383348
3328,128.5594236,35.87717574
3329,128.5592268,35.87547775
3330,128.559467,35.88151508
3331,128.5693894,35.88002456
3332,128.5560064,35.88728814
3333,128.570036,35.88522299
3334,128.5671144,35.87957478
3335,128.5469394,35.86831598
3336,128.5478401,35.86738387
3337,128.5694694,35.88243995
3338,128.5634277,35.86981864
3339,128.5597966,35.86877661
3340,128.563866,35.8651455
3341,128.5520747,35.87171669
3342,128.5646172,35.86893008
3343,128.5793779,35.87701624
3344,128.5589092,35.87862967
3345,128.581781,35.88157223
3346,128.5816284,35.88340338
3347,128.5816843,35.88032034
3348,128.5814609,35.88622985
3349,128.5786785,35.88714055
3350,128.5734942,35.87365705
3351,128.5762906,35.86396596
3352,128.5702957,35.8740188
3353,128.572484,35.87340881
3354,128.5767777,35.87260368
3355,128.5573359,35.86045038
3356,128.5550085,35.86882341
3357,128.564834,35.88581419
3358,128.560898,35.87842101
3359,128.5619872,35.8753355
3360,128.5691025,35.8751858
3361,128.5643074,35.87748075
3362,128.5486635,35.85799566
3363,128.5344804,35.86712293
3364,128.5608199,35.86076866
3365,128.5689094,35.86552726
3366,128.5741734,35.87112126
3367,128.5699398,35.86937051
3368,128.5544975,35.87428911
3369,128.5592283,35.87118014
3370,128.5592031,35.87266593
3371,128.5561426,35.86336733
3372,128.5643606,35.86780205
3373,128.5767257,35.87488145
3374,128.5539592,35.87025124
3375,128.5644622,35.86134151
3376,128.5544269,35.8622597
3377,128.556155,35.85864089
3378,128.5691093,35.87718379
